Taxon_Lineage_with_Names	Taxon_Lineage_with_IDs	ENT059	ENT065	ENT089	ENT098	ENT108	ENT109	ENT111	ENT118	ENT119	ENT120	ENT121	ENT122	ENT124	ENT125	ENT129	ENT130	ENT131	ENT132	ENT134	ENT135	ENT138
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires|order_Primates|suborder_Haplorrhini|infraorder_Simiiformes|parvorder_Catarrhini|superfamily_Hominoidea|family_Hominidae	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146|order_9443|suborder_376913|infraorder_314293|parvorder_9526|superfamily_314295|family_9604	12659.0	1774.0	105257.0	53868.0	53868.0	48520.0	453934.0	160202.0	30583.0	66816.0	271802.0	560.0	4199.0	17104.0	4093.0	45075.0	39641.0	7272.0	17111.0	58682.0	9356.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires|order_Primates|suborder_Haplorrhini|infraorder_Simiiformes|parvorder_Catarrhini|superfamily_Hominoidea|family_Hominidae|subfamily_Homininae	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146|order_9443|suborder_376913|infraorder_314293|parvorder_9526|superfamily_314295|family_9604|subfamily_207598	12659.0	1774.0	105257.0	53868.0	53868.0	48520.0	453934.0	160202.0	30583.0	66816.0	271802.0	560.0	4199.0	17104.0	4093.0	45075.0	39641.0	7272.0	17111.0	58682.0	9356.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires|order_Primates|suborder_Haplorrhini|infraorder_Simiiformes|parvorder_Catarrhini|superfamily_Hominoidea|family_Hominidae|subfamily_Homininae|genus_Homo	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146|order_9443|suborder_376913|infraorder_314293|parvorder_9526|superfamily_314295|family_9604|subfamily_207598|genus_9605	12659.0	1774.0	105257.0	53868.0	53868.0	48520.0	453934.0	160202.0	30583.0	66816.0	271802.0	560.0	4199.0	17104.0	4093.0	45075.0	39641.0	7272.0	17111.0	58682.0	9356.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires|order_Primates|suborder_Haplorrhini|infraorder_Simiiformes|parvorder_Catarrhini|superfamily_Hominoidea|family_Hominidae|subfamily_Homininae|genus_Homo|species_Homo sapiens	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146|order_9443|suborder_376913|infraorder_314293|parvorder_9526|superfamily_314295|family_9604|subfamily_207598|genus_9605|species_9606	12659.0	1774.0	105257.0	53868.0	53868.0	48520.0	453934.0	160202.0	30583.0	66816.0	271802.0	560.0	4199.0	17104.0	4093.0	45075.0	39641.0	7272.0	17111.0	58682.0	9356.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751	81.0	0.0	194.0	153.0	153.0	81.0	521.0	426.0	424.0	790.0	10018.0	0.0	160.0	186.0	68.0	139.0	302.0	88.0	88.0	184.0	71.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864	81.0	0.0	194.0	153.0	153.0	81.0	521.0	426.0	424.0	790.0	10018.0	0.0	160.0	186.0	68.0	139.0	302.0	88.0	88.0	184.0	71.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890	68.0	0.0	170.0	85.0	85.0	34.0	336.0	106.0	400.0	580.0	2770.0	0.0	148.0	80.0	27.0	112.0	222.0	65.0	57.0	119.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota|clade_saccharomyceta	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890|clade_716545	68.0	0.0	170.0	85.0	85.0	34.0	336.0	106.0	400.0	580.0	2770.0	0.0	148.0	80.0	27.0	112.0	222.0	65.0	57.0	119.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota|clade_saccharomyceta|subphylum_Pezizomycotina	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890|clade_716545|subphylum_147538	68.0	0.0	80.0	85.0	85.0	20.0	336.0	106.0	143.0	580.0	2659.0	0.0	13.0	80.0	27.0	26.0	14.0	65.0	57.0	102.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota|clade_saccharomyceta|subphylum_Pezizomycotina|clade_leotiomyceta	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890|clade_716545|subphylum_147538|clade_716546	68.0	0.0	80.0	85.0	85.0	20.0	336.0	106.0	143.0	580.0	2659.0	0.0	13.0	80.0	27.0	26.0	14.0	65.0	57.0	102.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota|clade_saccharomyceta|subphylum_Pezizomycotina|clade_leotiomyceta|class_Eurotiomycetes	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890|clade_716545|subphylum_147538|clade_716546|class_147545	68.0	0.0	80.0	85.0	85.0	20.0	322.0	106.0	143.0	563.0	89.0	0.0	13.0	80.0	27.0	26.0	0.0	65.0	57.0	58.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota|clade_saccharomyceta|subphylum_Pezizomycotina|clade_leotiomyceta|class_Eurotiomycetes|subclass_Eurotiomycetidae	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890|clade_716545|subphylum_147538|clade_716546|class_147545|subclass_451871	68.0	0.0	80.0	85.0	85.0	20.0	322.0	106.0	143.0	563.0	89.0	0.0	13.0	80.0	27.0	26.0	0.0	65.0	57.0	58.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota|clade_saccharomyceta|subphylum_Pezizomycotina|clade_leotiomyceta|class_Eurotiomycetes|subclass_Eurotiomycetidae|order_Eurotiales	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890|clade_716545|subphylum_147538|clade_716546|class_147545|subclass_451871|order_5042	68.0	0.0	80.0	85.0	85.0	20.0	322.0	106.0	143.0	563.0	89.0	0.0	13.0	80.0	27.0	26.0	0.0	65.0	57.0	58.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota|clade_saccharomyceta|subphylum_Pezizomycotina|clade_leotiomyceta|class_Eurotiomycetes|subclass_Eurotiomycetidae|order_Eurotiales|family_Aspergillaceae	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890|clade_716545|subphylum_147538|clade_716546|class_147545|subclass_451871|order_5042|family_1131492	68.0	0.0	80.0	85.0	85.0	20.0	322.0	106.0	143.0	563.0	89.0	0.0	13.0	80.0	27.0	26.0	0.0	65.0	57.0	58.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota|clade_saccharomyceta|subphylum_Pezizomycotina|clade_leotiomyceta|class_Eurotiomycetes|subclass_Eurotiomycetidae|order_Eurotiales|family_Aspergillaceae|genus_Aspergillus	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890|clade_716545|subphylum_147538|clade_716546|class_147545|subclass_451871|order_5042|family_1131492|genus_5052	68.0	0.0	80.0	85.0	85.0	20.0	322.0	106.0	143.0	563.0	89.0	0.0	13.0	80.0	27.0	26.0	0.0	65.0	57.0	58.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota|clade_saccharomyceta|subphylum_Pezizomycotina|clade_leotiomyceta|class_Eurotiomycetes|subclass_Eurotiomycetidae|order_Eurotiales|family_Aspergillaceae|genus_Aspergillus|subgenus_Aspergillus subgen. Circumdati	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890|clade_716545|subphylum_147538|clade_716546|class_147545|subclass_451871|order_5042|family_1131492|genus_5052|subgenus_2720871	68.0	0.0	80.0	85.0	85.0	20.0	322.0	106.0	143.0	563.0	89.0	0.0	13.0	80.0	27.0	26.0	0.0	65.0	57.0	58.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota|clade_saccharomyceta|subphylum_Pezizomycotina|clade_leotiomyceta|class_Eurotiomycetes|subclass_Eurotiomycetidae|order_Eurotiales|family_Aspergillaceae|genus_Aspergillus|subgenus_Aspergillus subgen. Circumdati|species_Aspergillus oryzae	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890|clade_716545|subphylum_147538|clade_716546|class_147545|subclass_451871|order_5042|family_1131492|genus_5052|subgenus_2720871|species_5062	68.0	0.0	80.0	85.0	85.0	20.0	322.0	106.0	143.0	563.0	89.0	0.0	13.0	80.0	27.0	26.0	0.0	65.0	57.0	58.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204	13.0	0.0	23.0	67.0	67.0	46.0	184.0	319.0	23.0	209.0	7247.0	0.0	12.0	105.0	40.0	27.0	80.0	23.0	30.0	65.0	71.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota|subphylum_Ustilaginomycotina	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204|subphylum_452284	13.0	0.0	23.0	67.0	67.0	46.0	184.0	319.0	23.0	209.0	7247.0	0.0	12.0	105.0	40.0	27.0	80.0	23.0	30.0	65.0	71.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota|subphylum_Ustilaginomycotina|class_Malasseziomycetes	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204|subphylum_452284|class_1538075	13.0	0.0	23.0	67.0	67.0	46.0	184.0	319.0	23.0	209.0	7247.0	0.0	12.0	105.0	40.0	27.0	80.0	23.0	30.0	65.0	71.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota|subphylum_Ustilaginomycotina|class_Malasseziomycetes|order_Malasseziales	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204|subphylum_452284|class_1538075|order_162474	13.0	0.0	23.0	67.0	67.0	46.0	184.0	319.0	23.0	209.0	7247.0	0.0	12.0	105.0	40.0	27.0	80.0	23.0	30.0	65.0	71.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota|subphylum_Ustilaginomycotina|class_Malasseziomycetes|order_Malasseziales|family_Malasseziaceae	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204|subphylum_452284|class_1538075|order_162474|family_742845	13.0	0.0	23.0	67.0	67.0	46.0	184.0	319.0	23.0	209.0	7247.0	0.0	12.0	105.0	40.0	27.0	80.0	23.0	30.0	65.0	71.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota|subphylum_Ustilaginomycotina|class_Malasseziomycetes|order_Malasseziales|family_Malasseziaceae|genus_Malassezia	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204|subphylum_452284|class_1538075|order_162474|family_742845|genus_55193	13.0	0.0	23.0	67.0	67.0	46.0	184.0	319.0	23.0	209.0	7247.0	0.0	12.0	105.0	40.0	27.0	80.0	23.0	30.0	65.0	71.0
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota|subphylum_Ustilaginomycotina|class_Malasseziomycetes|order_Malasseziales|family_Malasseziaceae|genus_Malassezia|species_Malassezia restricta	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204|subphylum_452284|class_1538075|order_162474|family_742845|genus_55193|species_76775	13.0	0.0	23.0	67.0	67.0	46.0	184.0	319.0	23.0	209.0	7247.0	0.0	12.0	105.0	40.0	27.0	80.0	23.0	30.0	65.0	71.0
no rank_root|no rank_cellular organisms|superkingdom_Archaea	no rank_1|no rank_131567|superkingdom_2157	6571.0	646.0	6638.0	10981.0	10981.0	3342.0	0.0	0.0	383.0	4237.0	54765.0	0.0	11004.0	2852.0	9797.0	8136.0	12003.0	120741.0	6285.0	6851.0	4440.0
no rank_root|no rank_cellular organisms|superkingdom_Archaea|phylum_Euryarchaeota	no rank_1|no rank_131567|superkingdom_2157|phylum_28890	6571.0	646.0	6638.0	2348.0	2348.0	3342.0	0.0	0.0	383.0	4237.0	54765.0	0.0	3404.0	2852.0	9797.0	8136.0	12003.0	999.0	6285.0	6851.0	4440.0
no rank_root|no rank_cellular organisms|superkingdom_Archaea|phylum_Euryarchaeota|clade_Methanomada group	no rank_1|no rank_131567|superkingdom_2157|phylum_28890|clade_2283794	6571.0	646.0	6638.0	2348.0	2348.0	3342.0	0.0	0.0	383.0	4237.0	54765.0	0.0	3404.0	2852.0	9797.0	8136.0	12003.0	999.0	6285.0	6851.0	4440.0
no rank_root|no rank_cellular organisms|superkingdom_Archaea|phylum_Euryarchaeota|clade_Methanomada group|class_Methanobacteria	no rank_1|no rank_131567|superkingdom_2157|phylum_28890|clade_2283794|class_183925	6571.0	646.0	6638.0	2348.0	2348.0	3342.0	0.0	0.0	383.0	4237.0	54765.0	0.0	3404.0	2852.0	9797.0	8136.0	12003.0	999.0	6285.0	6851.0	4440.0
no rank_root|no rank_cellular organisms|superkingdom_Archaea|phylum_Euryarchaeota|clade_Methanomada group|class_Methanobacteria|order_Methanobacteriales	no rank_1|no rank_131567|superkingdom_2157|phylum_28890|clade_2283794|class_183925|order_2158	6571.0	646.0	6638.0	2348.0	2348.0	3342.0	0.0	0.0	383.0	4237.0	54765.0	0.0	3404.0	2852.0	9797.0	8136.0	12003.0	999.0	6285.0	6851.0	4440.0
no rank_root|no rank_cellular organisms|superkingdom_Archaea|phylum_Euryarchaeota|clade_Methanomada group|class_Methanobacteria|order_Methanobacteriales|family_Methanobacteriaceae	no rank_1|no rank_131567|superkingdom_2157|phylum_28890|clade_2283794|class_183925|order_2158|family_2159	6571.0	646.0	6638.0	2348.0	2348.0	3342.0	0.0	0.0	383.0	4237.0	54765.0	0.0	3404.0	2852.0	9797.0	8136.0	12003.0	999.0	6285.0	6851.0	4440.0
no rank_root|no rank_cellular organisms|superkingdom_Archaea|phylum_Euryarchaeota|clade_Methanomada group|class_Methanobacteria|order_Methanobacteriales|family_Methanobacteriaceae|genus_Methanobrevibacter	no rank_1|no rank_131567|superkingdom_2157|phylum_28890|clade_2283794|class_183925|order_2158|family_2159|genus_2172	6571.0	646.0	6638.0	2348.0	2348.0	3342.0	0.0	0.0	383.0	4237.0	54765.0	0.0	3404.0	2852.0	9797.0	8136.0	12003.0	999.0	6285.0	6851.0	4440.0
no rank_root|no rank_cellular organisms|superkingdom_Archaea|phylum_Euryarchaeota|clade_Methanomada group|class_Methanobacteria|order_Methanobacteriales|family_Methanobacteriaceae|genus_Methanobrevibacter|no rank_unclassified Methanobrevibacter	no rank_1|no rank_131567|superkingdom_2157|phylum_28890|clade_2283794|class_183925|order_2158|family_2159|genus_2172|no rank_2638681	4790.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12810.0	0.0	2601.0	0.0	9797.0	0.0	3952.0	0.0	4788.0	0.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Archaea|phylum_Euryarchaeota|clade_Methanomada group|class_Methanobacteria|order_Methanobacteriales|family_Methanobacteriaceae|genus_Methanobrevibacter|no rank_unclassified Methanobrevibacter|species_Methanobrevibacter sp. UBA586	no rank_1|no rank_131567|superkingdom_2157|phylum_28890|clade_2283794|class_183925|order_2158|family_2159|genus_2172|no rank_2638681|species_1915489	4790.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12810.0	0.0	2601.0	0.0	9797.0	0.0	3952.0	0.0	4788.0	0.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Archaea|phylum_Euryarchaeota|clade_Methanomada group|class_Methanobacteria|order_Methanobacteriales|family_Methanobacteriaceae|genus_Methanobrevibacter|species_Methanobrevibacter smithii	no rank_1|no rank_131567|superkingdom_2157|phylum_28890|clade_2283794|class_183925|order_2158|family_2159|genus_2172|species_2173	1781.0	646.0	6638.0	2348.0	2348.0	3342.0	0.0	0.0	383.0	4237.0	41955.0	0.0	802.0	2852.0	0.0	8136.0	8050.0	999.0	1496.0	6851.0	4440.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Odoribacteraceae|genus_Butyricimonas|no rank_unclassified Butyricimonas	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_1853231|genus_574697|no rank_2637652	0.0	892.0	0.0	8099.0	8099.0	7986.0	0.0	0.0	0.0	9655.0	8351.0	0.0	0.0	911.0	31810.0	374.0	0.0	1978.0	6162.0	5463.0	2680.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Odoribacteraceae|genus_Butyricimonas|no rank_unclassified Butyricimonas|species_Butyricimonas sp. An62	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_1853231|genus_574697|no rank_2637652|species_1965649	0.0	892.0	0.0	8099.0	8099.0	7986.0	0.0	0.0	0.0	9655.0	8351.0	0.0	0.0	911.0	31810.0	374.0	0.0	1978.0	6162.0	5463.0	2680.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Rikenellaceae|genus_Alistipes|species_Alistipes finegoldii	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171550|genus_239759|species_214856	0.0	1642.0	7584.0	11782.0	11782.0	1805.0	0.0	0.0	143118.0	5845.0	12433.0	4080.0	9466.0	8052.0	1287.0	165275.0	97875.0	0.0	3611.0	31803.0	4211.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Clostridium|no rank_environmental samples|species_Clostridium sp. CAG:678	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_1485|no rank_59619|species_1262831	0.0	179.0	0.0	2918.0	2918.0	2385.0	0.0	0.0	1281.0	0.0	5300.0	706.0	1157.0	8154.0	448.0	2198.0	0.0	553.0	1262.0	17167.0	8449.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Clostridium|no rank_environmental samples|species_Clostridium sp. CAG:557	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_1485|no rank_59619|species_1262819	0.0	340.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Clostridiaceae|genus_Clostridium|no rank_unclassified Clostridium|species_Clostridium sp. AM34-11AC	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_31979|genus_1485|no rank_2614128|species_2305242	0.0	328.0	1463.0	4196.0	4196.0	120522.0	5629.0	593.0	3760.0	1448.0	5613.0	0.0	0.0	5960.0	0.0	0.0	20880.0	0.0	0.0	2386.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Lachnospiraceae|genus_Lachnospira|species_Lachnospira eligens	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_186803|genus_28050|species_39485	0.0	1258.0	9542.0	12339.0	12339.0	4115.0	400.0	0.0	63470.0	0.0	19059.0	16826.0	0.0	23187.0	0.0	10460.0	264588.0	7475.0	1088.0	15586.0	7536.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Catabacteriaceae|genus_Catabacter|no rank_unclassified Catabacter|species_Catabacter sp. UBA5399	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_424536|genus_270497|no rank_2617981|species_1946279	0.0	2320.0	0.0	4204.0	4204.0	2578.0	0.0	0.0	148.0	907.0	1799.0	0.0	0.0	506.0	0.0	1601.0	265.0	0.0	1497.0	6950.0	371.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Bacilli|order_Lactobacillales|family_Lactobacillaceae	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_91061|order_186826|family_33958	0.0	200.0	0.0	0.0	0.0	0.0	2660.0	0.0	119.0	6965.0	23228.0	0.0	931.0	0.0	0.0	979.0	1778.0	573.0	1618.0	101156.0	3405.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Bacilli|order_Lactobacillales|family_Lactobacillaceae|genus_Lactobacillus	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_91061|order_186826|family_33958|genus_1578	0.0	200.0	0.0	0.0	0.0	0.0	976.0	0.0	119.0	6965.0	23228.0	0.0	931.0	0.0	0.0	0.0	0.0	573.0	1618.0	99882.0	3405.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Bacilli|order_Lactobacillales|family_Lactobacillaceae|genus_Lactobacillus|species_Lactobacillus rogosae	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_91061|order_186826|family_33958|genus_1578|species_706562	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20964.0	0.0	465.0	0.0	0.0	0.0	0.0	573.0	1462.0	99063.0	3405.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Tenericutes|class_Mollicutes	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_544448|class_31969	0.0	323.0	0.0	0.0	0.0	14831.0	141.0	0.0	0.0	0.0	814947.0	0.0	308.0	6844.0	7667.0	0.0	1522.0	410621.0	0.0	676.0	9311.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Tenericutes|class_Mollicutes|order_Mycoplasmatales	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_544448|class_31969|order_2085	0.0	323.0	0.0	0.0	0.0	14831.0	0.0	0.0	0.0	0.0	6531.0	0.0	308.0	6844.0	7278.0	0.0	0.0	88083.0	0.0	676.0	9311.0
